0.554,0.93,9,-3.612,0,0.0557,0.0224,3.66E-06,0.0793,0.514,139.995,202286,4,52.20016688,62.37499612,9.719419146,-10.51306468,30.79342303,-35.65072445,-6.803081501,3.464456662,-10.16125744,-0.504353169,-7.787041397,-0.318219922,0.482606727,0.45713066,0.427296248,0.254917206,0.43747348,0.321280724,0.313280724,0.357592497,0.290886158,0.475456662,0.265627426,0.355705045,edm
0.766,0.839,1,-5.123,1,0.041,0.0049,0.0108,0.114,0.113,124.992,232275,4,49.43078122,65.78109282,-9.45900884,4.985575691,12.89519448,-29.72704641,0.566846409,-2.976250829,0.642435359,6.503935912,-13.46034033,1.997572376,0.50658674,0.651812155,0.382717127,0.440132597,0.299439779,0.271337017,0.306018785,0.266416575,0.410044199,0.246071823,0.208721547,0.203401105,edm
0.491,0.925,5,-3.233,0,0.0981,0.00461,0.0031,0.123,0.145,150.031,189133,4,53.28248338,83.9112036,42.03755263,6.039509695,27.97205125,-33.75094737,10.91719529,8.516293629,-1.943455679,7.532855956,-11.57705679,-5.821166205,0.545808864,0.775455679,0.424966759,0.519373961,0.456616343,0.398850416,0.239833795,0.249146814,0.200228532,0.191865651,0.294541551,0.224939058,edm
0.574,0.898,4,-5.568,0,0.0661,0.000959,0.369,0.313,0.213,150.01,137600,4,49.46557439,26.68072128,-8.214621469,-1.502451977,6.013352166,-39.9509661,9.950621469,8.182555556,-11.41124105,5.739647834,-10.84065537,-1.324587571,0.476928437,0.557438795,0.3023258,0.322288136,0.444566855,0.345764595,0.339683616,0.320843691,0.27345951,0.312853107,0.282640301,0.33454049,edm
0.831,0.895,1,-2.023,1,0.0456,0.0242,0.00483,0.035,0.58,127.992,231776,4,52.32917222,86.92998858,11.554,14.78068887,43.13354044,-26.18058135,-1.000403425,3.743643197,-6.323730733,2.808420552,-13.12751094,2.413616556,0.619200761,0.607156993,0.302144624,0.346198858,0.243588011,0.35143863,0.23536156,0.191298763,0.241692674,0.226749762,0.324733587,0.250614653,edm
0.679,0.696,4,-2.035,1,0.0848,0.0519,0.00412,0.295,0.518,150.139,210446,4,50.90157051,59.14866538,-27.11962821,-5.134029487,43.3035141,-29.92845,-10.81471026,6.747528205,2.540035897,4.407730769,-16.51521923,1.308930769,0.460988462,0.569867949,0.321783333,0.344097436,0.576152564,0.369005128,0.297444872,0.289421795,0.25434359,0.259455128,0.204430769,0.346865385,edm
0.651,0.996,4,0.747,1,0.166,0.227,0.0106,0.325,0.603,150.014,186864,4,56.60936425,82.89282392,23.68540054,9.448016129,44.09193548,-28.53347043,-4.441516129,4.416067204,-7.635608871,7.248334677,-9.246865591,1.6425,0.486260753,0.594064516,0.380590054,0.382614247,0.425731183,0.384668011,0.446923387,0.379778226,0.360415323,0.351599462,0.380857527,0.583467742,edm
0.624,0.97,0,-0.975,1,0.0788,0.000874,0.548,0.545,0.869,142.019,219718,4,55.23712293,75.71962057,24.71599645,8.381338061,21.584513,-38.17476241,15.753987,6.390346336,-6.231333333,2.388148936,-11.16945745,1.027485816,0.64201773,0.37636052,0.303047281,0.293378251,0.489634752,0.509048463,0.343401891,0.38972695,0.305446809,0.386374704,0.238667849,0.320204492,edm
0.526,0.991,1,-2.105,1,0.0589,0.0045,0.569,0.151,0.779,150.006,214500,4,55.1012177,101.7153988,-10.97790437,-1.560244151,32.66493489,-41.88756968,5.78190234,12.6793235,-10.93262055,6.433709054,-10.8957528,3.658442523,0.672290946,0.677381485,0.404015259,0.397298067,0.430498474,0.571856562,0.425314344,0.388657172,0.364369278,0.32897762,0.336434385,0.371145473,edm
0.524,0.641,5,-8.226,0,0.0728,0.00338,0.696,0.382,0.341,180.062,244615,4,44.49771752,34.41785925,-12.27877264,-5.434258858,1.490898622,-40.42721457,0.556688976,7.71666437,-4.769275591,6.229867126,-7.924636811,1.325537402,0.562666339,0.632632874,0.313445866,0.338464567,0.397406496,0.527817913,0.367994094,0.341301181,0.311954724,0.289382874,0.328103346,0.245404528,edm
0.584,0.909,11,-5.866,1,0.185,0.000747,0.0422,0.179,0.556,168.081,200603,4,48.63980453,91.88654946,-22.91739452,-16.08945411,-1.071879619,-30.87706913,-12.55908582,6.585117998,-11.6101907,3.769525626,-7.87832062,2.936584029,0.55709416,0.733699642,0.412430274,0.382367104,0.401430274,0.3950441,0.416506555,0.354943981,0.315174017,0.254935638,0.271735399,0.391681764,edm
0.409,0.938,7,-2.504,0,0.158,0.116,2.96E-06,0.341,0.208,149.974,284800,4,53.12826721,55.14099899,50.408917,2.877527328,46.04746154,-30.40685324,1.068023279,-1.283814777,-7.004705466,0.115109312,-8.636823887,-2.365214575,0.44859413,0.441492915,0.478681174,0.334868421,0.232347166,0.271262146,0.270217611,0.478241903,0.260789474,0.338572874,0.409065789,0.269200405,edm
0.742,0.786,11,-6.281,1,0.126,0.0302,0.873,0.343,0.324,126.071,205867,4,46.77151087,19.34925483,2.141966184,0.618640097,6.600166667,-23.53311715,8.753344203,3.237233092,-3.476227053,-3.06781401,-12.67778623,2.207216184,0.437386473,0.543429952,0.354189614,0.472416667,0.379172705,0.347878019,0.363727053,0.287361111,0.283178744,0.262772947,0.402519324,0.371956522,edm
0.664,0.895,1,-5.398,1,0.465,0.0629,0.0324,0.156,0.372,150.079,162680,4,48.54652428,42.50195766,17.99811831,9.534229141,29.92999004,-20.45725031,-3.849134496,13.75998257,-7.410647572,0.996516812,-15.28810959,-2.815505604,0.538331258,0.636024907,0.420364882,0.391211706,0.413019925,0.480897883,0.457200498,0.473127024,0.505115816,0.446835616,0.363326276,0.317302615,edm
0.592,0.977,6,-1.957,0,0.287,0.0325,0.000254,0.339,0.281,150.065,234600,4,54.80118483,78.99722275,1.059050948,-6.782953791,27.18445261,-27.94620142,-3.470613744,6.90646327,-7.445450237,3.802090047,-13.65210664,-0.724177725,0.435731043,0.620235782,0.351233412,0.304267773,0.426901659,0.447937204,0.613887441,0.422271327,0.359914692,0.408361374,0.29517891,0.309447867,edm
0.516,0.763,6,-5.886,0,0.0364,0.000409,0.00542,0.148,0.478,150.088,138750,4,49.55281895,38.01136,16.94392,5.530044211,37.51326947,-48.97017053,5.9398,8.245378947,-7.656446316,3.421663158,-4.985471579,-5.23912,0.393871579,0.574867368,0.343555789,0.276985263,0.33616,0.340044211,0.521284211,0.296332632,0.287475789,0.308437895,0.225063158,0.222084211,edm
0.756,0.843,0,-4.726,1,0.0605,0.123,0.0339,0.129,0.21,144.062,243333,4,50.23990695,19.31402644,-20.3645475,5.217572968,30.91332909,-33.06270715,-3.589178257,2.864045054,-6.457001959,5.379187071,-10.31612145,3.121805093,0.584651322,0.581591577,0.408849167,0.295229187,0.41103428,0.387285015,0.305509305,0.334363369,0.291060725,0.369123408,0.264,0.247372184,edm
0.319,0.724,4,-8.645,0,0.0364,0.0819,0.873,0.103,0.0366,140.124,324147,4,46.31439097,39.92725937,-9.463039021,-4.061324407,40.85919663,-43.16232364,0.169491201,9.066387911,-5.127215761,1.653538638,-8.422288447,5.115737567,0.342086458,0.333321347,0.248126243,0.219030604,0.49155394,0.232550115,0.261922724,0.38213619,0.317407804,0.290576894,0.229923489,0.412660291,edm
0.662,0.765,9,-2.474,1,0.313,0.0197,1.11E-05,0.158,0.302,72.472,192000,4,51.55592481,78.46616541,11.86961955,-3.364960902,31.37654436,-26.57975639,3.811669173,12.31764812,-14.1245609,7.243972932,-14.69523609,-0.95607218,0.504406015,0.60484812,0.462553383,0.44444812,0.578887218,0.453936842,0.400184962,0.3894,0.312018045,0.320584962,0.333518797,0.410998496,edm
0.808,0.719,1,-5.729,1,0.375,0.0394,0.795,0.101,0.115,123.064,191225,4,43.97133279,117.7350468,28.64139418,3.960728595,8.816757674,-8.948579968,10.97356543,6.406387722,-2.302471729,6.745003231,-21.81303231,5.746114701,0.620642973,0.803271405,0.389904685,0.296775444,0.276676898,0.274714055,0.225242326,0.257588045,0.310150242,0.3203958,0.352495961,0.240899838,edm
0.618,0.951,7,-3.836,0,0.341,0.101,0.000729,0.384,0.472,147.915,184556,4,50.95300635,69.80274112,7.547043147,-2.818427665,32.09684518,-29.45734391,2.375917513,1.563241117,-10.16204949,5.179982234,-12.54243528,2.865532995,0.459558376,0.539133249,0.534456853,0.414417513,0.366267766,0.453857868,0.39742132,0.47209264,0.293296954,0.352916244,0.366020305,0.308549492,edm
0.364,0.862,0,-5.651,0,0.301,0.159,0.44,0.126,0.0557,82.001,369280,4,45.66536806,52.11943611,11.02964375,5.280127083,42.70057083,-37.10216389,-9.542379167,0.406381944,-1.649167361,1.820266667,-9.8885375,-2.183538194,0.578421528,0.570295833,0.465570139,0.487693056,0.342485417,0.410214583,0.305379861,0.349663889,0.300790972,0.301735417,0.428169444,0.285393056,edm
0.684,0.816,10,-5.211,0,0.0322,0.0181,0,0.0222,0.702,121.993,196215,4,52.04057161,70.13848568,5.946772105,1.177858032,31.22377958,-28.8579203,-0.959180573,6.166723537,-11.70994645,0.283958904,-7.200701121,2.582135741,0.507408468,0.475504359,0.219449564,0.358587796,0.217702366,0.282882939,0.266145704,0.27065878,0.510547945,0.29356787,0.447161893,0.378752179,edm
0.695,0.848,3,-6.068,0,0.0506,0.00916,0.109,0.12,0.797,122.028,181000,4,49.68449294,109.0039421,25.10742938,7.511319209,23.40680508,-25.32707486,12.7567048,-1.416419492,-19.46401412,-1.02875,-9.01569209,8.065228814,0.481860169,0.552190678,0.329608757,0.465368644,0.239444915,0.231032486,0.379764124,0.257764124,0.391584746,0.275449153,0.400478814,0.466162429,edm
0.414,0.486,6,-6.431,0,0.0311,0.0129,0,0.111,0.368,128.038,230762,4,50.19839635,38.81291874,6.951220564,-21.13651078,23.87857214,-26.47125705,-4.394963516,-1.141686567,-10.77889884,-0.60821393,-10.55734992,-9.049752902,0.183764511,0.352456053,0.28191874,0.173139303,0.402484245,0.231101161,0.469135987,0.18561194,0.226872305,0.45587728,0.184880597,0.26112272,edm
0.711,0.829,11,-7.37,0,0.037,0.00163,0.0125,0.0809,0.435,118.021,186093,4,47.15389485,1.484492784,-48.92040412,-5.065774227,13.99882062,-41.0426433,5.441142268,-2.411306186,-12.83492577,0.54055567,-9.122994845,-9.605770103,0.462383505,0.604278351,0.319150515,0.263328866,0.424558763,0.3647,0.491759794,0.377282474,0.372862887,0.40456701,0.346316495,0.253885567,edm
0.664,0.8,1,-6.587,1,0.0448,0.000861,0.163,0.0832,0.318,123.994,237097,4,48.24603192,44.10310056,-16.14231045,18.97556824,34.15519154,-48.08009737,16.61378292,0.700524342,-4.686867518,4.027577015,-12.03998085,-0.154536313,0.576111732,0.72936233,0.409495611,0.52369992,0.394240223,0.326879489,0.350925778,0.292027933,0.364252993,0.3088332,0.422810056,0.232155626,edm
0.618,0.767,5,-5.024,1,0.0489,0.00552,0,0.147,0.239,124.071,158602,4,51.78036246,61.51822977,25.84716181,-6.422169903,28.29042395,-29.35860518,17.3859288,4.410585761,-11.67722168,2.511815534,-10.68219256,-0.259917476,0.330438511,0.299504854,0.393270227,0.254786408,0.283755663,0.406533981,0.339498382,0.510724919,0.230153722,0.317373786,0.502802589,0.266056634,edm
0.51,0.831,7,-4.514,0,0.0606,0.0435,3.14E-06,0.346,0.376,128.025,185625,4,52.34024923,88.44803077,37.79166923,-0.750529231,39.42369231,-33.20020154,-4.302850769,2.427764615,-12.93052923,0.956729231,-9.010353846,0.293363077,0.449755385,0.332393846,0.391755385,0.355052308,0.268832308,0.412163077,0.30094,0.512507692,0.303296923,0.310943077,0.428909231,0.284824615,edm
0.76,0.964,2,-5.844,1,0.0576,0.00182,0.7,0.0974,0.641,125,248036,4,48.92293746,60.23617754,-17.08344452,43.9517384,9.262418964,-39.31427303,-13.05861937,1.662769334,-11.31991258,1.290011432,-16.20478884,3.51302959,0.41332885,0.507322798,0.452564223,0.369383995,0.346221923,0.346173504,0.503017485,0.765282448,0.667264963,0.401487559,0.385430397,0.331020175,edm
0.71,0.625,8,-8.331,1,0.0346,0.00393,0.471,0.318,0.139,120.023,263888,4,47.04123672,34.44827959,23.31413793,5.848226468,11.50540727,-30.71300746,12.49586859,5.645698975,0.462340168,0.259301957,-11.03678192,5.191241379,0.441430568,0.576807083,0.356741845,0.404825722,0.227686859,0.240155638,0.167602982,0.287232992,0.236303821,0.194258155,0.347722274,0.158841566,edm
0.435,0.751,1,-4.999,1,0.0599,0.128,0,0.253,0.346,124.332,224762,4,51.20683887,33.19083248,13.67359974,-13.50175064,18.2678133,-19.17022634,-1.030626598,2.448900256,-9.440177749,0.029367008,-12.3010243,-1.075652174,0.503023018,0.507845269,0.268130435,0.264900256,0.270948849,0.590268542,0.298212276,0.302415601,0.474420716,0.26309335,0.31190665,0.244040921,edm
0.717,0.752,0,-6.933,1,0.065,0.251,0.000468,0.0802,0.14,123.97,281267,4,47.69552151,30.00161721,-54.15857567,-13.76701261,11.57451855,-31.60840134,-8.925513353,-9.292330861,-6.778374629,4.12547181,-15.32274852,7.060566024,0.677248516,0.47695178,0.310615727,0.215669139,0.338662463,0.26551632,0.252244807,0.301030415,0.327745549,0.435671365,0.354433976,0.237303412,edm
0.484,0.806,10,-6.095,0,0.127,0.0447,4.48E-05,0.333,0.417,145.127,249987,4,49.2223803,54.56165572,29.31823411,-0.035705508,48.49393538,-36.50617055,6.628069915,3.349977754,2.279635593,3.007138771,-7.219760593,3.337683263,0.440485169,0.524712924,0.277864407,0.387789195,0.282474576,0.471875,0.334471398,0.27,0.362875,0.311271186,0.517157839,0.27354661,edm
0.675,0.894,9,-4.982,0,0.0821,0.000156,0.00856,0.112,0.844,123.995,346880,4,51.01292828,90.4049177,-25.09564903,7.925227513,12.16579835,-33.41073486,8.183790123,6.145661376,-11.13285244,-5.146051146,-14.31532099,3.258473839,0.628541446,0.489165785,0.38268254,0.34069371,0.439393886,0.466471487,0.412004703,0.424003527,0.414705467,0.470678424,0.348680188,0.441936508,edm
0.578,0.883,10,-6.423,1,0.0298,0.0259,0.0706,0.118,0.255,122.987,214483,4,49.44967803,22.48726326,-11.40460133,-1.020700758,39.69172064,-47.03275379,0.666947917,-2.170943182,-5.110567235,5.202247159,-9.093145833,3.561686553,0.604654356,0.397215909,0.318842803,0.371110795,0.403171402,0.60777178,0.384538826,0.509883523,0.346983902,0.303073864,0.272828598,0.216212121,edm
0.592,0.951,1,-5.661,0,0.113,0.00477,0.000115,0.647,0.553,125.128,241920,4,51.53233249,39.79133333,2.501868354,-7.899451477,19.34268692,-32.99107932,5.181942616,2.810574684,-10.77179241,0.985849789,-9.999151899,-3.528274262,0.422232911,0.565085232,0.342597468,0.46224557,0.39975443,0.362475105,0.472105485,0.508872574,0.643179747,0.390986498,0.314772152,0.370235443,edm
0.588,0.697,3,-4.744,0,0.0372,0.186,0.000219,0.103,0.225,125.157,190417,4,51.56237926,36.18702074,-1.701438519,-8.224241481,20.75225778,-29.56259704,-8.602311111,1.315358519,-9.058322963,2.941285926,-10.11180148,0.441631111,0.397423704,0.64937037,0.373023704,0.562192593,0.336500741,0.350268148,0.342466667,0.238137778,0.239905185,0.18534963,0.272885926,0.284371852,edm
0.699,0.861,4,-3.09,0,0.173,0.0589,2.64E-06,0.0794,0.315,125.942,206453,3,51.60684336,27.6162406,17.75492105,-1.91439599,15.13888095,-18.33585965,14.49373684,4.939637845,-14.40402632,-1.012597744,-14.08483709,0.216145363,0.529431078,0.503834586,0.422642857,0.292948622,0.489838346,0.308076441,0.431750627,0.476230576,0.359863409,0.334590226,0.264423559,0.366100251,edm
0.62,0.906,11,-3.638,0,0.0627,0.102,0.0206,0.183,0.398,123.047,221773,4,53.20692643,63.89903242,7.37242394,-10.2224813,32.59354738,-31.60014339,-2.912125935,1.500967581,-9.870389027,-0.244583541,-7.563534913,5.06236783,0.394263092,0.478296758,0.533620948,0.289023691,0.431825436,0.266614713,0.430345387,0.353729426,0.330083541,0.492183292,0.293918953,0.468485037,edm
0.601,0.99,6,-3.016,1,0.337,0.00116,0.52,0.124,0.192,127.958,148125,4,53.37295464,65.02300206,20.74166804,-7.198241237,20.3227732,-43.60378144,9.111474227,7.058610309,-5.924360825,2.921389691,-7.066802062,6.040645361,0.502101031,0.654901031,0.425839175,0.40277732,0.406952577,0.400082474,0.635028866,0.474868041,0.432470103,0.431857732,0.408746392,0.42437732,edm
0.693,0.575,9,-6.998,1,0.0801,0.374,0,0.252,0.492,117.999,211362,4,48.60279823,38.39630643,-8.565627995,-18.03623581,35.13927491,-20.67184868,-3.738709962,2.577808323,-3.526061791,4.215907945,-11.61947289,5.852779319,0.233018916,0.501689786,0.420988651,0.242819672,0.484113493,0.257490542,0.350533417,0.22907314,0.308300126,0.54425599,0.19603657,0.290609079,edm
0.824,0.745,11,-5.49,0,0.0755,0.0467,3.29E-05,0.198,0.888,125.013,210547,4,48.39980427,44.94367734,-0.935810202,6.997749703,32.82388256,-21.88757414,1.832983393,-9.769797153,-4.71888019,-2.531105575,-12.93789087,3.066945433,0.333013049,0.378493476,0.359824437,0.362457888,0.643814947,0.347136418,0.34319573,0.355456702,0.254966785,0.313495848,0.216495848,0.511502966,edm
0.705,0.937,3,-3.868,0,0.0963,0.0362,0.000271,0.178,0.786,124.999,195840,4,52.24300305,45.85286673,4.451975585,-1.201748728,22.79459919,-32.6823998,-5.421686673,2.982456765,-17.29909054,0.588742625,-9.202340793,1.423339776,0.356488301,0.445209563,0.27744354,0.358114954,0.277704985,0.349337742,0.442570702,0.319409969,0.358860631,0.350796541,0.512967447,0.339234995,edm
0.592,0.977,6,-3.389,1,0.312,0.206,0.000103,0.0703,0.496,126.178,175254,4,52.87743852,43.15423497,10.52922541,-7.365163934,38.68268989,-30.82999317,4.690565574,0.98461612,-3.902909836,0.748468579,-8.937523224,5.783997268,0.493285519,0.621381148,0.342943989,0.321759563,0.395747268,0.428103825,0.603531421,0.367136612,0.406513661,0.386722678,0.352569672,0.471625683,edm
0.562,0.871,0,-4.788,1,0.0646,0.341,1.47E-06,0.351,0.351,130.043,196615,4,52.21165906,58.58949501,30.26473181,-8.906055635,31.67193438,-23.80566049,-7.148172611,-1.881310984,-5.395238231,1.271890157,-10.0138331,1.507171184,0.628574893,0.339310984,0.36396719,0.221997147,0.420034237,0.42174893,0.290446505,0.408323823,0.291389444,0.405289586,0.22846077,0.35028816,edm
0.775,0.872,6,-4.194,1,0.0469,0.033,0.0579,0.298,0.379,122.994,191496,4,49.58083355,22.08914085,5.858160051,28.82702049,17.96545583,-31.59823431,8.110076825,-5.863079385,-5.817451985,4.934591549,-9.932318822,1.5123137,0.394087068,0.484117798,0.263111396,0.303160051,0.219567222,0.281495519,0.452882202,0.234176697,0.312971831,0.281747759,0.42359283,0.383764405,edm
0.526,0.867,5,-4.332,0,0.0659,0.00138,0.00064,0.0975,0.12,132.106,218200,4,52.3492754,34.91380294,18.81795838,-3.600682987,29.60802326,-44.19124969,20.61795716,5.880764994,-11.51828764,3.528840881,-7.795244798,0.630073439,0.485292534,0.392482252,0.279849449,0.346866585,0.375837209,0.561768666,0.407368421,0.461773562,0.473908201,0.364079559,0.35429743,0.238015912,edm
0.479,0.919,0,-3.443,1,0.153,0.116,0.000139,0.152,0.388,127.001,215488,4,52.21473695,26.61265031,1.315368476,-1.369045929,27.63320772,-29.22670877,-14.5258215,-1.384031315,-7.211135699,0.772776618,-5.39459499,1.433167015,0.61591023,0.429612735,0.460139875,0.285870564,0.518924843,0.358615866,0.294734864,0.440647182,0.284434238,0.365343424,0.229632568,0.364393528,edm
0.691,0.924,0,-3.839,1,0.0577,0.00828,3.80E-06,0.402,0.34,125.983,158095,4,52.18298747,58.65618802,-5.264036212,-1.929032033,20.46097493,-27.88571727,7.127937326,1.426889972,0.912743733,6.970348189,-12.64697632,-0.107435933,0.636182451,0.573855153,0.427594708,0.318181058,0.415318942,0.515967967,0.39612117,0.414285515,0.321062674,0.381022284,0.33748468,0.341103064,edm
0.638,0.773,11,-5.849,0,0.0795,0.0469,0.000172,0.313,0.353,119.984,215125,4,50.43186349,9.224164021,0.641053968,-9.18191746,23.86000212,-25.65653757,0.178354497,-0.907966138,-11.70900635,-2.406843386,-12.94086561,-5.778808466,0.335819048,0.432210582,0.457977778,0.243320635,0.381291005,0.308573545,0.467751323,0.436319577,0.32282963,0.45642963,0.258389418,0.35191746,edm
0.77,0.932,8,-4.895,1,0.0313,0.0347,0.906,0.0597,0.393,122.999,253171,4,49.28844479,50.65735907,-16.60628803,45.18355212,33.66733668,-34.95741544,-9.830330502,-12.77634286,-11.9398695,9.062541313,-10.4124556,-2.286230116,0.374711969,0.428737452,0.263264093,0.459787645,0.283376062,0.243763707,0.314369884,0.38565251,0.73492278,0.325011583,0.237182239,0.198551351,edm
0.558,0.561,9,-5.003,1,0.0376,0.0923,0.000231,0.117,0.126,122.936,238049,4,49.4414821,37.29283887,26.11063299,-8.724704604,25.28390026,-25.36924425,0.220294118,1.299680307,-4.286901535,0.882599744,-10.24060486,-1.009029412,0.262257033,0.652418159,0.36107289,0.19105243,0.432081841,0.22605243,0.427141944,0.203808184,0.263584399,0.409117647,0.156681586,0.251278772,edm
0.688,0.924,11,-2.762,0,0.0851,0.147,4.68E-06,0.949,0.507,125.995,175402,4,54.17932234,72.26676162,28.27689655,3.20638081,15.53892954,-16.633009,-6.342161919,3.258950525,-13.48016642,2.720785607,-11.61443028,-2.265604198,0.374536732,0.44577961,0.432667166,0.259475262,0.39444078,0.303377811,0.453698651,0.445686657,0.359305847,0.50349925,0.296163418,0.528926537,edm
